index,总字数,段落数,平均单词长度,名词占比,专有名词占比,动词占比,形容词占比,数词占比,代词占比,副词占比,语气词占比,连词占比,助词占比,量词占比,介词占比,存在,符号占比,平均句长,平均长句短句数,总句数,可读性
226,79,1,4.582278481012659,0.22784810126582278,0.06329113924050633,0.189873417721519,0.11392405063291139,0.0379746835443038,0.08860759493670886,0.08860759493670886,0.189873417721519,0.012658227848101266,0.05063291139240506,0.05063291139240506,0.11392405063291139,0.0,0.10126582278481013,14.5,1.3333333333333333,6,8.3
227,101,1,5.0,0.25742574257425743,0.039603960396039604,0.1782178217821782,0.15841584158415842,0.0,0.07920792079207921,0.0891089108910891,0.1782178217821782,0.0,0.009900990099009901,0.06930693069306931,0.1485148514851485,0.009900990099009901,0.0594059405940594,21.4,1.2,5,9.52
228,113,1,4.513274336283186,0.24778761061946902,0.07079646017699115,0.18584070796460178,0.12389380530973451,0.035398230088495575,0.07079646017699115,0.07964601769911504,0.18584070796460178,0.02654867256637168,0.017699115044247787,0.07964601769911504,0.1504424778761062,0.0,0.09734513274336283,20.666666666666668,1.5,6,8.89
229,18,1,5.222222222222222,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.2777777777777778,11.5,2.5,2,10.32
230,133,1,4.022556390977444,0.3007518796992481,0.12030075187969924,0.17293233082706766,0.11278195488721804,0.007518796992481203,0.05263157894736842,0.03007518796992481,0.17293233082706766,0.015037593984962405,0.015037593984962405,0.14285714285714285,0.15037593984962405,0.0,0.12030075187969924,21.285714285714285,1.7142857142857142,7,7.24
231,35,1,4.857142857142857,0.2857142857142857,0.0,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.08571428571428572,0.08571428571428572,0.14285714285714285,0.0,0.08571428571428572,12.666666666666666,1.0,3,6.47
232,20,1,3.9,0.3,0.05,0.2,0.2,0.0,0.1,0.05,0.2,0.05,0.0,0.0,0.1,0.0,0.1,22.0,2.0,1,9.36
233,762,1,4.742782152230971,0.2926509186351706,0.11286089238845144,0.14829396325459318,0.10498687664041995,0.006561679790026247,0.05905511811023622,0.07480314960629922,0.14829396325459318,0.026246719160104987,0.02099737532808399,0.09055118110236221,0.15879265091863518,0.009186351706036745,0.08530183727034121,37.59090909090909,2.5,22,7.98
234,297,1,4.494949494949495,0.24915824915824916,0.050505050505050504,0.20202020202020202,0.09427609427609428,0.006734006734006734,0.09090909090909091,0.06060606060606061,0.20202020202020202,0.05723905723905724,0.037037037037037035,0.05387205387205387,0.1414141414141414,0.003367003367003367,0.10774410774410774,25.307692307692307,2.076923076923077,13,7.29
235,448,1,4.638392857142857,0.24553571428571427,0.033482142857142856,0.18303571428571427,0.08035714285714286,0.002232142857142857,0.09598214285714286,0.06473214285714286,0.18303571428571427,0.029017857142857144,0.011160714285714286,0.12946428571428573,0.15625,0.0,0.11160714285714286,19.92,1.64,25,7.99
236,480,1,4.760416666666667,0.29791666666666666,0.09166666666666666,0.17083333333333334,0.09583333333333334,0.01875,0.04791666666666667,0.0875,0.17083333333333334,0.035416666666666666,0.03958333333333333,0.09166666666666666,0.10625,0.0,0.14583333333333334,11.702127659574469,1.3829787234042554,47,7.67
237,76,1,5.342105263157895,0.3815789473684211,0.11842105263157894,0.14473684210526316,0.14473684210526316,0.039473684210526314,0.02631578947368421,0.039473684210526314,0.14473684210526316,0.02631578947368421,0.0,0.11842105263157894,0.09210526315789473,0.0,0.17105263157894737,17.8,1.6,5,10.4
238,65,1,4.3538461538461535,0.2153846153846154,0.09230769230769231,0.18461538461538463,0.046153846153846156,0.03076923076923077,0.09230769230769231,0.07692307692307693,0.18461538461538463,0.06153846153846154,0.03076923076923077,0.09230769230769231,0.12307692307692308,0.0,0.09230769230769231,23.666666666666668,2.0,3,9.25
239,29,1,5.068965517241379,0.3448275862068966,0.0,0.1724137931034483,0.1724137931034483,0.0,0.0,0.10344827586206896,0.1724137931034483,0.034482758620689655,0.0,0.06896551724137931,0.10344827586206896,0.0,0.10344827586206896,10.666666666666666,1.0,3,8.61
240,43,1,4.023255813953488,0.27906976744186046,0.11627906976744186,0.23255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.0,0.06976744186046512,0.27906976744186046,0.0,0.09302325581395349,23.5,2.0,2,9.06
241,138,1,4.471014492753623,0.3115942028985507,0.14492753623188406,0.21014492753623187,0.057971014492753624,0.07246376811594203,0.036231884057971016,0.043478260869565216,0.21014492753623187,0.014492753623188406,0.028985507246376812,0.09420289855072464,0.15217391304347827,0.007246376811594203,0.14492753623188406,17.555555555555557,1.3333333333333333,9,9.03
242,11,1,4.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,13.0,2.0,1,5.71
243,11,1,3.909090909090909,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,12.0,1.0,1,5.84
244,216,1,4.662037037037037,0.3194444444444444,0.16203703703703703,0.19444444444444445,0.07407407407407407,0.004629629629629629,0.08796296296296297,0.041666666666666664,0.19444444444444445,0.037037037037037035,0.009259259259259259,0.05092592592592592,0.17592592592592593,0.004629629629629629,0.1111111111111111,13.333333333333334,1.3333333333333333,18,8.18
245,76,1,5.0131578947368425,0.3157894736842105,0.13157894736842105,0.17105263157894737,0.09210526315789473,0.0,0.06578947368421052,0.05263157894736842,0.17105263157894737,0.039473684210526314,0.013157894736842105,0.06578947368421052,0.13157894736842105,0.0,0.14473684210526316,12.428571428571429,1.5714285714285714,7,8.52
246,89,1,5.179775280898877,0.3258426966292135,0.0449438202247191,0.11235955056179775,0.14606741573033707,0.0,0.02247191011235955,0.056179775280898875,0.11235955056179775,0.033707865168539325,0.011235955056179775,0.12359550561797752,0.15730337078651685,0.0,0.10112359550561797,24.5,2.25,4,8.68
247,233,1,4.802575107296137,0.38626609442060084,0.1630901287553648,0.16738197424892703,0.03862660944206009,0.012875536480686695,0.04721030042918455,0.04721030042918455,0.16738197424892703,0.02575107296137339,0.004291845493562232,0.09012875536480687,0.18025751072961374,0.0,0.07725321888412018,25.1,1.6,10,9.3
248,156,1,4.256410256410256,0.3333333333333333,0.14743589743589744,0.16666666666666666,0.07692307692307693,0.019230769230769232,0.0641025641025641,0.03205128205128205,0.16666666666666666,0.05128205128205128,0.019230769230769232,0.0641025641025641,0.17307692307692307,0.0,0.10897435897435898,15.727272727272727,1.5454545454545454,11,7.75
249,16,1,4.625,0.375,0.125,0.125,0.0,0.0,0.0,0.0625,0.125,0.0625,0.0625,0.1875,0.125,0.0,0.125,18.0,2.0,1,6.4
250,223,1,4.820627802690583,0.23766816143497757,0.04932735426008968,0.19282511210762332,0.07623318385650224,0.0,0.1031390134529148,0.07623318385650224,0.19282511210762332,0.04035874439461883,0.04035874439461883,0.07174887892376682,0.13901345291479822,0.0,0.07623318385650224,40.0,2.8333333333333335,6,9.93
251,52,1,4.730769230769231,0.25,0.038461538461538464,0.15384615384615385,0.11538461538461539,0.019230769230769232,0.019230769230769232,0.11538461538461539,0.15384615384615385,0.019230769230769232,0.0,0.07692307692307693,0.23076923076923078,0.0,0.09615384615384616,19.0,1.6666666666666667,3,8.75
252,49,1,4.163265306122449,0.20408163265306123,0.061224489795918366,0.22448979591836735,0.04081632653061224,0.0,0.20408163265306123,0.04081632653061224,0.22448979591836735,0.061224489795918366,0.0,0.10204081632653061,0.12244897959183673,0.0,0.10204081632653061,27.0,2.5,2,8.07
253,54,1,4.703703703703703,0.2222222222222222,0.037037037037037035,0.2037037037037037,0.14814814814814814,0.0,0.037037037037037035,0.09259259259259259,0.2037037037037037,0.05555555555555555,0.018518518518518517,0.1111111111111111,0.1111111111111111,0.0,0.12962962962962962,15.25,1.75,4,7.23
254,59,1,4.728813559322034,0.3220338983050847,0.15254237288135594,0.1694915254237288,0.13559322033898305,0.0,0.0847457627118644,0.0,0.1694915254237288,0.01694915254237288,0.01694915254237288,0.06779661016949153,0.15254237288135594,0.0,0.06779661016949153,15.75,1.0,4,9.48
255,505,1,4.673267326732673,0.30495049504950494,0.0891089108910891,0.17425742574257425,0.13267326732673268,0.005940594059405941,0.039603960396039604,0.055445544554455446,0.17425742574257425,0.02178217821782178,0.02178217821782178,0.10495049504950495,0.13663366336633664,0.0039603960396039604,0.10891089108910891,14.35897435897436,1.3846153846153846,39,7.79
256,475,1,4.673684210526316,0.26105263157894737,0.0863157894736842,0.13263157894736843,0.12631578947368421,0.01263157894736842,0.04842105263157895,0.09473684210526316,0.13263157894736843,0.029473684210526315,0.029473684210526315,0.11789473684210526,0.13052631578947368,0.0,0.14947368421052631,21.84,2.84,25,7.9
257,612,1,4.254901960784314,0.22875816993464052,0.04738562091503268,0.1568627450980392,0.10784313725490197,0.0032679738562091504,0.06535947712418301,0.12418300653594772,0.1568627450980392,0.02287581699346405,0.03594771241830065,0.11601307189542484,0.14052287581699346,0.0016339869281045752,0.07026143790849673,38.529411764705884,2.2941176470588234,17,8.18
258,544,1,5.099264705882353,0.32169117647058826,0.058823529411764705,0.14154411764705882,0.12683823529411764,0.0055147058823529415,0.009191176470588236,0.029411764705882353,0.14154411764705882,0.04044117647058824,0.014705882352941176,0.1488970588235294,0.13051470588235295,0.0055147058823529415,0.11213235294117647,22.40740740740741,2.1481481481481484,27,8.45
259,150,1,4.446666666666666,0.30666666666666664,0.09333333333333334,0.14666666666666667,0.08,0.006666666666666667,0.06,0.06,0.14666666666666667,0.06,0.02666666666666667,0.12,0.14,0.0,0.1,20.625,1.5,8,8.81
260,216,1,4.231481481481482,0.28703703703703703,0.11574074074074074,0.18518518518518517,0.10185185185185185,0.009259259259259259,0.06018518518518518,0.06944444444444445,0.18518518518518517,0.041666666666666664,0.037037037037037035,0.08796296296296297,0.12962962962962962,0.0,0.14351851851851852,20.583333333333332,2.25,12,7.94
261,302,1,4.486754966887418,0.38079470198675497,0.17549668874172186,0.1456953642384106,0.029801324503311258,0.039735099337748346,0.0695364238410596,0.0728476821192053,0.1456953642384106,0.03642384105960265,0.06622516556291391,0.04304635761589404,0.12251655629139073,0.0033112582781456954,0.1291390728476821,12.178571428571429,1.1785714285714286,28,7.15
262,323,1,4.445820433436532,0.2693498452012384,0.07120743034055728,0.16718266253869968,0.07120743034055728,0.0030959752321981426,0.07120743034055728,0.07120743034055728,0.16718266253869968,0.02476780185758514,0.05263157894736842,0.11455108359133127,0.14551083591331268,0.006191950464396285,0.10526315789473684,16.227272727272727,1.4090909090909092,22,7.47
263,255,1,4.694117647058824,0.3686274509803922,0.1803921568627451,0.17647058823529413,0.08235294117647059,0.01568627450980392,0.03137254901960784,0.023529411764705882,0.17647058823529413,0.058823529411764705,0.07058823529411765,0.06666666666666667,0.1450980392156863,0.00392156862745098,0.16470588235294117,24.75,2.4166666666666665,12,8.34
264,180,1,4.7444444444444445,0.26666666666666666,0.06666666666666667,0.17777777777777778,0.07777777777777778,0.05555555555555555,0.044444444444444446,0.03333333333333333,0.17777777777777778,0.027777777777777776,0.03888888888888889,0.12222222222222222,0.15555555555555556,0.0,0.08888888888888889,28.0,1.7142857142857142,7,8.07
265,75,1,4.84,0.4,0.17333333333333334,0.10666666666666667,0.13333333333333333,0.0,0.02666666666666667,0.013333333333333334,0.10666666666666667,0.06666666666666667,0.04,0.06666666666666667,0.14666666666666667,0.0,0.2,22.5,3.25,4,9.83
266,429,1,4.8321678321678325,0.31934731934731936,0.1048951048951049,0.16083916083916083,0.13286713286713286,0.009324009324009324,0.046620046620046623,0.07925407925407925,0.16083916083916083,0.016317016317016316,0.009324009324009324,0.07692307692307693,0.14685314685314685,0.002331002331002331,0.1258741258741259,21.954545454545453,2.090909090909091,22,8.05
267,841,1,4.764565992865636,0.28299643281807374,0.059453032104637336,0.15101070154577884,0.09274673008323424,0.011890606420927468,0.041617122473246136,0.036860879904875146,0.15101070154577884,0.04756242568370987,0.01070154577883472,0.16409036860879905,0.1629013079667063,0.0011890606420927466,0.089179548156956,18.32,1.36,50,7.52
268,190,1,4.7368421052631575,0.3105263157894737,0.1,0.14736842105263157,0.11578947368421053,0.042105263157894736,0.06842105263157895,0.015789473684210527,0.14736842105263157,0.04736842105263158,0.042105263157894736,0.06315789473684211,0.14736842105263157,0.0,0.1,16.076923076923077,1.3846153846153846,13,7.97
269,214,1,3.967289719626168,0.3037383177570093,0.10747663551401869,0.1822429906542056,0.04205607476635514,0.009345794392523364,0.102803738317757,0.037383177570093455,0.1822429906542056,0.04672897196261682,0.02336448598130841,0.11682242990654206,0.13551401869158877,0.004672897196261682,0.12149532710280374,16.0,1.6666666666666667,15,8.17
270,218,1,4.605504587155964,0.25688073394495414,0.06880733944954129,0.1651376146788991,0.11467889908256881,0.009174311926605505,0.10550458715596331,0.06880733944954129,0.1651376146788991,0.022935779816513763,0.027522935779816515,0.0871559633027523,0.14220183486238533,0.0,0.0963302752293578,19.916666666666668,1.75,12,7.77
271,305,1,4.436065573770492,0.26885245901639343,0.04590163934426229,0.17704918032786884,0.09508196721311475,0.019672131147540985,0.05573770491803279,0.05245901639344262,0.17704918032786884,0.022950819672131147,0.02622950819672131,0.12786885245901639,0.1540983606557377,0.0,0.11147540983606558,18.833333333333332,1.4444444444444444,18,7.59
272,179,1,4.603351955307263,0.27932960893854747,0.1005586592178771,0.13966480446927373,0.15083798882681565,0.0111731843575419,0.05027932960893855,0.1005586592178771,0.13966480446927373,0.03910614525139665,0.027932960893854747,0.07262569832402235,0.12290502793296089,0.00558659217877095,0.1005586592178771,16.416666666666668,1.5,12,7.96
273,319,1,3.9717868338557993,0.3166144200626959,0.0877742946708464,0.15987460815047022,0.109717868338558,0.05329153605015674,0.0219435736677116,0.0438871473354232,0.15987460815047022,0.03134796238244514,0.006269592476489028,0.10031347962382445,0.1536050156739812,0.003134796238244514,0.13479623824451412,19.05263157894737,2.0,19,7.29
274,187,1,4.946524064171123,0.2994652406417112,0.1443850267379679,0.1711229946524064,0.09090909090909091,0.0213903743315508,0.0481283422459893,0.06417112299465241,0.1711229946524064,0.0213903743315508,0.0053475935828877,0.11229946524064172,0.15508021390374332,0.0053475935828877,0.11229946524064172,17.333333333333332,1.75,12,7.8
275,55,1,4.945454545454545,0.32727272727272727,0.05454545454545454,0.14545454545454545,0.07272727272727272,0.0,0.07272727272727272,0.05454545454545454,0.14545454545454545,0.03636363636363636,0.03636363636363636,0.14545454545454545,0.10909090909090909,0.0,0.10909090909090909,15.25,1.5,4,8.91
276,93,1,4.78494623655914,0.3548387096774194,0.03225806451612903,0.17204301075268819,0.043010752688172046,0.0,0.043010752688172046,0.07526881720430108,0.17204301075268819,0.021505376344086023,0.03225806451612903,0.10752688172043011,0.13978494623655913,0.010752688172043012,0.10752688172043011,25.75,2.5,4,8.58
277,88,1,3.909090909090909,0.42045454545454547,0.13636363636363635,0.11363636363636363,0.056818181818181816,0.11363636363636363,0.03409090909090909,0.022727272727272728,0.11363636363636363,0.03409090909090909,0.022727272727272728,0.03409090909090909,0.13636363636363635,0.0,0.20454545454545456,9.636363636363637,1.2727272727272727,11,7.16
278,52,1,4.519230769230769,0.3076923076923077,0.09615384615384616,0.17307692307692307,0.11538461538461539,0.0,0.019230769230769232,0.038461538461538464,0.17307692307692307,0.0,0.0,0.1346153846153846,0.19230769230769232,0.0,0.057692307692307696,27.5,1.5,2,8.62
279,112,1,5.008928571428571,0.25892857142857145,0.044642857142857144,0.16071428571428573,0.13392857142857142,0.0,0.044642857142857144,0.03571428571428571,0.16071428571428573,0.044642857142857144,0.05357142857142857,0.125,0.125,0.008928571428571428,0.11607142857142858,20.833333333333332,2.0,6,9.57
280,166,1,8.80722891566265,0.3493975903614458,0.20481927710843373,0.15060240963855423,0.0783132530120482,0.030120481927710843,0.0783132530120482,0.03614457831325301,0.15060240963855423,0.024096385542168676,0.030120481927710843,0.04819277108433735,0.16265060240963855,0.012048192771084338,0.1566265060240964,17.454545454545453,2.3636363636363638,11,7.87
281,102,1,4.911764705882353,0.2647058823529412,0.08823529411764706,0.17647058823529413,0.17647058823529413,0.0,0.08823529411764706,0.058823529411764705,0.17647058823529413,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.11764705882352941,0.0,0.13725490196078433,19.333333333333332,2.3333333333333335,6,9.36
282,26,1,5.153846153846154,0.2692307692307692,0.07692307692307693,0.19230769230769232,0.15384615384615385,0.0,0.0,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.0,0.11538461538461539,0.15384615384615385,0.0,0.11538461538461539,14.5,1.5,2,10.35
283,84,1,4.773809523809524,0.2857142857142857,0.05952380952380952,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.05952380952380952,0.09523809523809523,0.14285714285714285,0.03571428571428571,0.0,0.08333333333333333,0.15476190476190477,0.0,0.09523809523809523,30.666666666666668,2.6666666666666665,3,9.18
284,48,1,4.770833333333333,0.22916666666666666,0.041666666666666664,0.25,0.125,0.0,0.041666666666666664,0.10416666666666667,0.25,0.0625,0.020833333333333332,0.0625,0.10416666666666667,0.0,0.16666666666666666,18.666666666666668,2.0,3,9.54
285,369,1,4.617886178861789,0.2601626016260163,0.04878048780487805,0.14634146341463414,0.11653116531165311,0.005420054200542005,0.06233062330623306,0.06504065040650407,0.14634146341463414,0.04336043360433604,0.018970189701897018,0.11382113821138211,0.15989159891598917,0.005420054200542005,0.07046070460704607,32.916666666666664,1.6666666666666667,12,8.52
286,48,1,4.520833333333333,0.25,0.125,0.20833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0625,0.20833333333333334,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.125,0.0,0.10416666666666667,26.5,2.5,2,8.68
287,35,1,4.142857142857143,0.42857142857142855,0.08571428571428572,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.0,0.11428571428571428,0.2571428571428571,0.0,0.11428571428571428,19.5,2.0,2,8.53
288,47,1,4.553191489361702,0.3191489361702128,0.0,0.10638297872340426,0.19148936170212766,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.10638297872340426,0.0425531914893617,0.0,0.1276595744680851,0.14893617021276595,0.0,0.06382978723404255,25.0,1.5,2,9.31
289,27,1,3.740740740740741,0.25925925925925924,0.037037037037037035,0.14814814814814814,0.18518518518518517,0.0,0.1111111111111111,0.0,0.14814814814814814,0.0,0.037037037037037035,0.14814814814814814,0.1111111111111111,0.0,0.14814814814814814,10.333333333333334,1.3333333333333333,3,7.21
290,181,1,4.464088397790055,0.35359116022099446,0.1712707182320442,0.13812154696132597,0.07734806629834254,0.0055248618784530384,0.03867403314917127,0.11602209944751381,0.13812154696132597,0.049723756906077346,0.016574585635359115,0.08839779005524862,0.11602209944751381,0.0055248618784530384,0.12154696132596685,29.0,2.142857142857143,7,8.76
291,191,1,4.87434554973822,0.24083769633507854,0.04712041884816754,0.18848167539267016,0.07329842931937172,0.005235602094240838,0.08900523560209424,0.05759162303664921,0.18848167539267016,0.05759162303664921,0.005235602094240838,0.11518324607329843,0.15706806282722513,0.010471204188481676,0.08376963350785341,17.25,1.3333333333333333,12,8.31
292,689,1,4.580551523947751,0.274310595065312,0.06531204644412192,0.16400580551523947,0.06966618287373004,0.005805515239477504,0.05079825834542816,0.04934687953555878,0.16400580551523947,0.04354136429608128,0.027576197387518143,0.16690856313497823,0.14658925979680695,0.0,0.10014513788098693,18.047619047619047,1.4285714285714286,42,7.53
293,290,1,4.6,0.2793103448275862,0.07586206896551724,0.15862068965517243,0.1206896551724138,0.0034482758620689655,0.07241379310344828,0.09310344827586207,0.15862068965517243,0.03793103448275862,0.0,0.07931034482758621,0.15517241379310345,0.0,0.06551724137931035,25.75,1.5833333333333333,12,7.87
294,282,1,4.074468085106383,0.32269503546099293,0.16666666666666666,0.1702127659574468,0.10283687943262411,0.09574468085106383,0.03900709219858156,0.024822695035460994,0.1702127659574468,0.010638297872340425,0.0035460992907801418,0.09929078014184398,0.14893617021276595,0.0,0.17375886524822695,13.24,1.56,25,7.3
295,85,1,4.752941176470588,0.4117647058823529,0.10588235294117647,0.08235294117647059,0.12941176470588237,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.08235294117647059,0.03529411764705882,0.011764705882352941,0.17647058823529413,0.10588235294117647,0.0,0.15294117647058825,14.0,1.8571428571428572,7,8.61
296,107,1,4.5327102803738315,0.34579439252336447,0.1588785046728972,0.102803738317757,0.07476635514018691,0.06542056074766354,0.06542056074766354,0.09345794392523364,0.102803738317757,0.04672897196261682,0.018691588785046728,0.08411214953271028,0.14018691588785046,0.0,0.22429906542056074,13.1,1.4,10,8.5
297,117,1,4.264957264957265,0.24786324786324787,0.05128205128205128,0.17094017094017094,0.10256410256410256,0.03418803418803419,0.06837606837606838,0.08547008547008547,0.17094017094017094,0.008547008547008548,0.03418803418803419,0.08547008547008547,0.15384615384615385,0.008547008547008548,0.09401709401709402,25.6,2.2,5,7.78
298,83,1,4.759036144578313,0.27710843373493976,0.18072289156626506,0.2289156626506024,0.07228915662650602,0.024096385542168676,0.04819277108433735,0.04819277108433735,0.2289156626506024,0.03614457831325301,0.0,0.12048192771084337,0.14457831325301204,0.0,0.0963855421686747,15.166666666666666,1.3333333333333333,6,8.13
299,33,1,3.9696969696969697,0.30303030303030304,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.0,0.06060606060606061,0.12121212121212122,0.09090909090909091,0.06060606060606061,0.0,0.06060606060606061,0.21212121212121213,0.0,0.12121212121212122,9.25,1.0,4,8.1
300,71,1,4.056338028169014,0.22535211267605634,0.08450704225352113,0.16901408450704225,0.11267605633802817,0.0,0.056338028169014086,0.09859154929577464,0.16901408450704225,0.0,0.07042253521126761,0.1267605633802817,0.14084507042253522,0.0,0.19718309859154928,14.166666666666666,2.3333333333333335,6,6.34
301,108,1,4.592592592592593,0.3148148148148148,0.046296296296296294,0.14814814814814814,0.07407407407407407,0.0,0.009259259259259259,0.12037037037037036,0.14814814814814814,0.009259259259259259,0.027777777777777776,0.12037037037037036,0.16666666666666666,0.009259259259259259,0.1388888888888889,17.571428571428573,1.8571428571428572,7,8.26
302,70,1,4.828571428571428,0.2571428571428571,0.05714285714285714,0.17142857142857143,0.17142857142857143,0.0,0.04285714285714286,0.07142857142857142,0.17142857142857143,0.02857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.014285714285714285,0.1,15.4,1.4,5,9.6
303,63,1,4.555555555555555,0.19047619047619047,0.0,0.14285714285714285,0.1111111111111111,0.0,0.1111111111111111,0.19047619047619047,0.14285714285714285,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.1111111111111111,0.0,0.14285714285714285,14.4,1.8,5,8.54
304,125,1,4.776,0.24,0.016,0.192,0.176,0.0,0.04,0.056,0.192,0.056,0.016,0.096,0.128,0.0,0.024,128.0,3.0,1,12.66
305,70,1,4.1,0.2571428571428571,0.05714285714285714,0.12857142857142856,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.12857142857142856,0.014285714285714285,0.02857142857142857,0.11428571428571428,0.12857142857142856,0.0,0.11428571428571428,15.6,1.6,5,6.95
306,16,1,4.5,0.25,0.0625,0.125,0.0625,0.0,0.125,0.125,0.125,0.0,0.125,0.0625,0.125,0.0,0.1875,19.0,3.0,1,6.4
307,215,1,4.227906976744186,0.26046511627906976,0.05581395348837209,0.17209302325581396,0.09302325581395349,0.013953488372093023,0.06511627906976744,0.09302325581395349,0.17209302325581396,0.04186046511627907,0.04186046511627907,0.10232558139534884,0.10697674418604651,0.004651162790697674,0.15813953488372093,20.75,2.5,12,6.89
308,37,1,4.702702702702703,0.3783783783783784,0.10810810810810811,0.08108108108108109,0.05405405405405406,0.0,0.05405405405405406,0.13513513513513514,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.13513513513513514,0.0,0.05405405405405406,19.5,1.0,2,8.82
309,343,1,4.921282798833819,0.31486880466472306,0.08163265306122448,0.15743440233236153,0.0728862973760933,0.0029154518950437317,0.05830903790087463,0.0641399416909621,0.15743440233236153,0.04664723032069971,0.014577259475218658,0.119533527696793,0.14868804664723032,0.0,0.08746355685131195,31.083333333333332,2.0,12,8.13
310,336,1,4.7023809523809526,0.3125,0.125,0.15773809523809523,0.08928571428571429,0.01488095238095238,0.06547619047619048,0.05952380952380952,0.15773809523809523,0.03273809523809524,0.005952380952380952,0.11011904761904762,0.15178571428571427,0.0,0.10416666666666667,19.526315789473685,1.8421052631578947,19,8.19
311,154,1,4.64935064935065,0.2662337662337662,0.01948051948051948,0.14285714285714285,0.15584415584415584,0.0,0.032467532467532464,0.045454545454545456,0.14285714285714285,0.045454545454545456,0.025974025974025976,0.1038961038961039,0.16233766233766234,0.01948051948051948,0.11688311688311688,21.5,2.25,8,9.04
312,136,1,4.6911764705882355,0.2867647058823529,0.04411764705882353,0.19117647058823528,0.125,0.0,0.058823529411764705,0.051470588235294115,0.19117647058823528,0.04411764705882353,0.014705882352941176,0.09558823529411764,0.125,0.007352941176470588,0.08823529411764706,18.5,1.5,8,8.37
313,70,1,5.9,0.35714285714285715,0.014285714285714285,0.12857142857142856,0.11428571428571428,0.04285714285714286,0.05714285714285714,0.07142857142857142,0.12857142857142856,0.08571428571428572,0.0,0.05714285714285714,0.08571428571428572,0.0,0.07142857142857142,18.75,1.25,4,9.69
314,88,1,3.840909090909091,0.4431818181818182,0.2159090909090909,0.06818181818181818,0.045454545454545456,0.10227272727272728,0.0,0.045454545454545456,0.06818181818181818,0.03409090909090909,0.0,0.07954545454545454,0.18181818181818182,0.0,0.10227272727272728,32.333333333333336,1.6666666666666667,3,6.34
315,125,1,4.2,0.272,0.016,0.144,0.128,0.032,0.096,0.088,0.144,0.04,0.008,0.024,0.168,0.0,0.064,26.6,1.6,5,6.53
316,160,1,3.98125,0.23125,0.1,0.16875,0.1,0.0375,0.1,0.05,0.16875,0.0375,0.0125,0.1,0.1375,0.0,0.125,15.0,1.5,12,6.71
317,551,1,4.542649727767695,0.23774954627949182,0.032667876588021776,0.18330308529945555,0.10526315789473684,0.016333938294010888,0.06896551724137931,0.09800362976406533,0.18330308529945555,0.034482758620689655,0.016333938294010888,0.1088929219600726,0.12522686025408347,0.0018148820326678765,0.11978221415607986,12.854166666666666,1.375,48,7.22
318,149,1,4.906040268456376,0.3288590604026846,0.087248322147651,0.1476510067114094,0.1476510067114094,0.006711409395973154,0.06040268456375839,0.053691275167785234,0.1476510067114094,0.03355704697986577,0.0,0.087248322147651,0.1342281879194631,0.0,0.1610738255033557,12.357142857142858,1.7142857142857142,14,8.49
319,197,1,4.776649746192893,0.2893401015228426,0.04060913705583756,0.15736040609137056,0.15228426395939088,0.015228426395939087,0.050761421319796954,0.10152284263959391,0.15736040609137056,0.02030456852791878,0.005076142131979695,0.07614213197969544,0.1319796954314721,0.0,0.14213197969543148,18.75,2.3333333333333335,12,8.92
320,55,1,4.454545454545454,0.2,0.07272727272727272,0.2,0.07272727272727272,0.07272727272727272,0.0,0.12727272727272726,0.2,0.03636363636363636,0.0,0.09090909090909091,0.16363636363636364,0.0,0.12727272727272726,31.0,3.5,2,8.53
321,83,1,5.0,0.37349397590361444,0.0963855421686747,0.13253012048192772,0.18072289156626506,0.012048192771084338,0.024096385542168676,0.03614457831325301,0.13253012048192772,0.04819277108433735,0.012048192771084338,0.04819277108433735,0.12048192771084337,0.012048192771084338,0.060240963855421686,44.0,0.5,2,10.68
